Smiles,pChEMBL Value,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,stereo_centers,tpsa,HydrationFreeEnergy_FreeSolv,Solubility_AqSolDB
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,8.23,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
O=S(=O)(c1cccc(-c2cn3cccnc3n2)c1)N1CCCCCC1,4.65,356.45100000000025,2.961000000000001,4,0,0,67.57,-11.962835,-3.9426198
COc1ccccc1N1CCN(C(=O)c2cc3c(s2)CCC3)CC1,5.28,342.46400000000017,3.2078000000000015,4,0,0,32.78,-7.4364676,-4.822176
CN(CC(=O)NC(=O)NCc1ccco1)Cc1nc(O)c2ccccc2n1,4.86,369.3810000000001,1.3861999999999994,7,3,0,120.59000000000002,-16.447287,-3.6043906
O=C(Nc1ccccc1[N+](=O)[O-])C1=C(O)CCn2c1nc1ccccc12,4.73,350334,3.256000000000001,5,2,0,110.29,-11.487638,-5.490724
CCOC(=O)C1=C(O)/C(=C\c2ccc(CNC(=O)C(=O)Nc3ccc(C)c(C)c3)o2)N=C1C,4.39,451.4790000000002,3.341940000000002,7,3,0,130.23,-13.855802,-5.467402
COc1ccc(N2Cc3cccc(C(=O)N4CCN(C(=O)c5ccco5)CC4)c3C2=O)cc1,5.01,445.47500000000025,3.046800000000002,5,0,0,83.30000000000001,-13.906473,-4.0108747
O=C(Cn1c(=O)n(Cc2ccco2)c(=O)c2c3c(sc21)CCCCC3)Nc1ccccc1,5.14,449.53200000000027,3.773600000000002,5,1,0,86.24000000000001,-11.544929,-5.709043
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCC(C)(C)C3)cc2)c2ccc(O)cc12,6.82,484.64000000000027,6.577020000000006,4,2,0,57.86,-15.810776,-4.9466352
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,8.31,606.7820000000003,8.682600000000003,3,2,7,63.519999999999996,-10.287695,-5.456769
CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(O)cc3CC[C@@H]2C1,7.05,284.39900000000006,3.540700000000002,2,2,3,40.46,-9.958029,-4.037244
Cc1cc(O)cc2ncn(-c3ccc(O)cc3)c(=S)c12,5.76,284.34000000000003,3.474610000000001,4,2,0,58.28,-14.39797,-3.677527
Cc1cc(O)cc2c1-c1ccc(O)c(C)c1OC2CC(C)C,6.2,298382,4.861240000000003,3,2,1,49.69,-10.303342,-4.6449633
C/C=C/c1cccc2c(=O)oc3c(C)c(O)ccc3c12,5.52,266296,3.9933200000000015,3,1,0,50.44,-9.11249,-4.887546
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](Sc4ccc(/C=C/C(=O)O)cc4)[C@H]3[C@@H]1CC[C@@H]2O,7.34,450.6000000000002,5.4778000000000056,4,3,6,77.76,-16.127222,-5.710558
CC[C@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,6.51,282.38300000000004,4.117200000000003,2,1,3,37.3,-8.791801,-4.7135477
C=C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,5.65,302458,3.8371000000000035,2,2,7,40.46,-9.788605,-4.4776015
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43CO)C1CC[C@@H]2O,5.2,306446,2.643400000000001,3,3,7,60.69,-12.155916,-2.886504
CC/C=C\[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,5.52,330.51200000000006,4.617300000000005,2,2,7,40.46,-9.946138,-4.8800154
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C/Br)C1CC[C@@H]2O,5.4,381.3540000000001,4.559700000000005,2,2,7,40.46,-10.929879,-4.8452787
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,9.1,1005.2139999999998,7.76082000000001,11,4,6,167.57999999999998,-22.76527,-4.676908
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,9.3,961161,7.573320000000009,10,4,5,158.35,-21.454866,-5.3660564
Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCC3)cc2)cc1,8.59,449.57200000000034,5.539500000000006,6,2,2,62.160000000000004,-15.965773,-3.6725578
O=S(=O)(Oc1ccc(-n2cncn2)cc1)C1CC2OC1C(c1ccc(O)cc1)=C2c1ccc(O)cc1,7.11,503.53600000000023,3.5378000000000025,8,2,3,123.77000000000002,-20.434849,-4.7278304
Cn1cc(-c2ccc(OS(=O)(=O)C3CC4OC3C(c3ccc(O)cc3)=C4c3ccc(O)cc3)cc2)cn1,5.81,516.5750000000002,4.357600000000003,7,2,3,110.88000000000001,-19.404152,-5.0500274
O=S(=O)(Oc1cccc(C(F)(F)F)c1)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1,6.68,554.5460000000002,5.456000000000004,6,1,3,90.65000000000002,-14.870015,-5.170861
CCN(c1ccc(OC)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1,6.64,543.6450000000002,4.893300000000005,6,1,3,93.89,-18.178555,-4.8676963
O=S(=O)(C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1)N(CC(F)(F)F)c1ccccc1,6.75,567.5890000000003,5.427100000000006,5,1,3,84.66,-16.13986,-5.0561967
COc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(-n4ccnc4)cc2)=C3c2ccc(O)cc2)cc1,7.6,597.6150000000004,5.435700000000006,6,1,3,93.89,-16.944454,-5.0721884
CCN(c1ccc(OC)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(O)cc1)=C2c1cnn(C)c1,7.44,481.5740000000002,3.4411000000000023,6,1,3,93.89000000000001,-17.255299,-4.3664064
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,8.49,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,6.4,270.24,2.576800000000001,5,3,0,90.9,-15.5607395,-3.9397378
CN1CCCN(c2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1,8.44,448.5880000000002,5.206800000000006,6,2,2,56.17,-17.554562,-3.7474759
Nc1c(/C=N/O)ccc(-c2ccccc2)c1-c1ccccc1,8.66,288.35,4.4109000000000025,3,2,0,58.61,-10.951258,-5.1794634
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,8.89,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
CCc1nc2cc(O)ccc2c(Oc2cccc(/C=C/C(=O)O)c2)c1-c1ccccc1,5.8,411.4570000000001,6.059900000000006,4,2,0,79.65,-13.7933,-5.7220144
O=c1c2c(O)cc(O)cc2ncn1-c1ccc(O)c(F)c1,4.36,288234,1.6415999999999997,5,3,0,95.58,-16.615257,-3.1426835
COC(=O)c1cc(O)cc2ncn(-c3ccc(O)cc3)c(=O)c12,4.09,312.28100000000006,1.5834999999999995,6,2,0,101.65,-16.507221,-3.3920975
Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,9.1,463.5990000000004,5.929600000000006,6,2,2,62.160000000000004,-15.928581,-3.8154888
CCC(CC)(c1ccc(N)c(C)c1)c1ccc(O)c(C)c1,7.01,283.41499999999996,4.697340000000005,2,2,0,46.25,-9.753644,-4.7557526
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,8.31,312.45300000000003,5.600940000000007,2,2,0,40.46,-9.819117,-5.095922
CCCCOC(=O)c1cc(Cl)c(O)c(Cl)c1,4.26,263.11999999999995,3.6559000000000026,3,1,0,46.53,-6.916448,-4.2983027
CCCCOC(=O)c1cc(C)c(O)c(C)c1,4.49,222.28399999999996,2.9659400000000016,3,1,0,46.53,-6.8751307,-3.6612618
Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCC3)cc2)c1,9.0,449.57200000000034,5.539500000000006,6,2,2,62.160000000000004,-15.807489,-3.7359881
C=C(C)c1ccc2c(c1)c(-c1ccc(OCCN3CCCCC3)cc1)cc1cc(O)cc(C)c12,6.54,451.61000000000024,7.571820000000009,3,1,0,32.7,-12.5537815,-5.861455
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,8.74,473.5940000000001,6.075200000000007,6,2,0,70.0,-16.155676,-4.7179823
OCCC1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1,8.14,507.65200000000027,5.538100000000008,7,3,2,82.39000000000001,-19.260208,-3.5080552
CCCCN(C)CCOc1ccc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)cc1,7.55,458.60200000000015,6.186920000000009,4,2,0,57.86,-15.6109295,-4.7983313
Cc1c(-c2cccc(O)c2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,7.72,456.58600000000024,5.9409200000000055,4,2,0,57.86,-16.1728,-4.5285635
Oc1ccc(-c2c(Cl)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)cc1,7.62,477.0040000000004,6.285900000000006,4,2,0,57.86000000000001,-16.10252,-4.7178144
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,8.49,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
CC1C[C@H](C)C2(CC[C@H]3[C@@H]4CCc5cc(O)ccc5[C@H]4CC[C@@]32C)O1,6.8,340.5070000000002,5.432000000000007,2,1,7,29.46,-8.932136,-5.2700024
CC1=C(c2ccc(O)cc2)C2(Cc3ccccc3C2)c2ccc(O)cc21,7.72,340422,5.078700000000004,2,2,0,40.46,-12.547119,-5.290325
Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(CCCN3CCCCC3)cc2)cc1,8.85,461.6270000000004,6.483400000000006,5,2,2,52.93,-15.590143,-3.7020469
CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]21,8.05,557885,8.090300000000012,4,2,6,60.77000000000001,-12.885679,-5.850288
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,8.15,473.5940000000001,6.075200000000007,6,2,0,70.0,-16.155676,-4.7179823
C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OC[C@H](C)N3CCCC3)cc2)[C@H]1c1ccc(O)cc1,9.3,477.57600000000025,6.121000000000007,5,2,4,62.16,-15.057338,-4.3365755
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3C)cc2)c2ccc(O)cc12,7.7,470.6130000000002,6.329420000000006,4,2,1,57.86,-16.523916,-4.565819
Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(OCCN3CCCC3)cc2)cc1,8.46,442.60300000000035,5.501420000000006,4,1,1,35.940000000000005,-12.393145,-4.66878
CC(C)(COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,9.15,477.62600000000026,6.318100000000008,6,2,2,62.160000000000004,-16.501522,-3.8641186
Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCC(O)CC3)cc2)cc1,8.74,479.59800000000035,4.900400000000006,7,3,2,82.39,-18.681408,-3.3416035
CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(OCCN3CCCC3)cc2)cc1,7.36,470.6570000000003,6.316400000000007,4,1,1,35.940000000000005,-12.085512,-4.988328
CC1(c2ccc(OCCN3CCCC3)cc2)c2ccc(O)cc2CCN1c1cccc(O)c1,7.51,444.57500000000016,4.898600000000006,5,2,1,56.17,-15.742058,-4.1174793
C[C@H]1CCN([C@@H](C)COc2ccc([C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c3ccc(O)cc3)cc2)C1,8.6,491.60300000000024,6.367000000000008,5,2,5,62.16000000000001,-15.163322,-4.6156683
CC1(c2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc2CCN1c1cccc(Cl)c1,7.31,477.0480000000001,6.2365000000000075,4,1,1,35.940000000000005,-12.365199,-4.8323073
Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC4CC4C3)cc2)cc1,9.15,461.5830000000003,5.395400000000006,6,2,4,62.160000000000004,-15.756426,-4.0870275
CC[C@@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C1,9.05,477.6260000000002,6.175600000000008,6,2,3,62.16000000000001,-15.941861,-4.1676764
Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3C4CCCC3CC4)cc2)cc1,9.22,489.6370000000004,6.460600000000007,6,2,4,62.160000000000004,-17.034536,-4.2787185
CCCCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,6.2,270.37200000000007,4.261300000000004,2,1,1,37.3,-9.104071,-4.344117
O=C(O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCSc3cc(F)ccc32)cc1,8.39,418.4890000000001,6.084000000000004,3,2,0,57.53,-13.910522,-6.1513205
Cc1ccc(N2CCN(C(=O)/C=C/c3ccc(C4=C(c5ccc(O)cc5)CCOc5cc(F)ccc54)cc3)CC2)cc1,7.32,560.6690000000002,6.943320000000008,4,1,0,53.010000000000005,-13.340327,-6.417122
O=C(O)COc1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,6.2,406.40900000000016,4.7363000000000035,4,2,0,75.99000000000001,-13.500279,-4.8863883
C[C@@H](CO)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2[nH]c3ccccc3c2C[C@H]1C,7.01,404.51000000000016,4.230100000000003,3,3,3,76.56,-17.333033,-4.6575675
C[C@H](CO)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2[nH]c3ccccc3c2C[C@H]1C,7.16,404.51000000000016,4.230100000000003,3,3,3,76.56,-17.33183,-4.6956244
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(Cl)cc2)N1CCO,7.4,340.8540000000001,4.149600000000004,2,2,2,39.260000000000005,-12.8501005,-4.539036
OC[C@H]1CC[C@H](c2ccc(O)cc2)CC1,6.54,206.28499999999997,2.6583000000000006,2,2,0,40.46,-10.055526,-2.5056427
COc1ccc(CCCc2ccc(O)cc2)c(O)c1,5.09,258317,3.2817000000000016,3,2,0,49.69,-10.871725,-3.6047497
Oc1ccc(C2(c3ccc(O)cc3)CCCC2)cc1,6.77,254.32899999999995,3.957900000000002,2,2,0,40.46,-11.401473,-4.062795
CCC(CC)(c1ccc(O)cc1)c1ccc(O)c(C)c1,6.96,270.37199999999996,4.512320000000004,2,2,0,40.46,-10.461152,-4.5443354
CCC(CC)(c1cc(C)c(O)c(C)c1)c1cc(C)c(O)c(C)c1,7.13,312.45300000000003,5.437580000000006,2,2,0,40.46,-9.197081,-5.250443
CCCCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,6.36,398.49900000000014,5.803000000000007,5,3,1,86.99000000000001,-12.772114,-5.6320486
Oc1ccc(-c2c(-c3ccc(OCCN4CCCCC4)cc3)nn3c(C(F)(F)F)cc(C(F)(F)F)nc23)cc1,6.58,550.5029999999999,6.671200000000004,5,1,0,62.89,-12.2840605,-4.2690506
O=C(Oc1cccc(-c2cnc3ccccc3n2)c1)c1ccco1,4.57,316.31600000000003,4.109000000000003,5,0,0,65.22,-8.152931,-5.180335
Oc1cc(CSc2nnnn2-c2ccccc2)nc(Nc2ccc(F)cc2)n1,4.9,395.4230000000001,3.3329000000000013,8,2,0,101.64,-13.224439,-5.057402
C[C@H]1CCC[C@@H](O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,5.04,320.38500000000005,3.3714000000000026,5,3,2,86.99,-13.375246,-3.9873161
CN(C)C(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,9.24,510.6340000000004,6.571200000000007,5,1,0,62.240000000000016,-16.76427,-5.038409
O=c1c2c(O)cc(O)cc2ncn1-c1cccc(O)c1,4.36,270.24399999999997,1.5024999999999995,5,3,0,95.58,-17.34033,-3.1584716
Cc1c(O)cc(O)c2c(=O)n(-c3ccc(O)cc3)cnc12,4.82,284271,1.8109199999999992,5,3,0,95.58,-16.675991,-3.3541245
Cc1cc(O)cc2ncn(-c3ccc(O)cc3)c(=O)c12,5.02,268.27200000000005,2.10532,4,2,0,75.35,-16.266201,-3.1058877
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,7.0,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
CC(C)(C)OC(=O)[C@@H](CCC(=O)N1CCN(c2ccc(C#N)cc2)CC1)n1c(=S)[nH]c2ccccc2c1=O,7.1,533.6540000000002,3.9425700000000026,7,1,1,111.43,-16.33604,-5.539433
Cn1nnnc1SCC(=O)Nc1nc(-c2ccccc2)c(-c2ccccc2)o1,4.65,392.4440000000001,3.262900000000002,7,1,0,98.73,-10.036093,-5.4753823
O=C(Nc1nccs1)c1nc(-c2ccccc2)n(-c2ccccc2)n1,4.73,347.4030000000001,3.6431000000000013,5,1,0,72.7,-9.72888,-5.9221735
CC1=C(c2cccc(O)c2)[C@H](c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,8.55,471.59700000000026,6.271300000000007,5,2,3,62.16000000000001,-15.293234,-4.8666277
CCCCCCCCCCCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,7.96,629.9070000000003,10.66019999999999,6,3,0,78.79,-14.059361,-5.759012
C[C@@]12CCc3c(sc4cc(O)ccc34)[C@H]1CC[C@H]2O,7.89,274385,3.797700000000003,3,2,3,40.46,-10.254903,-4.382697
O=C1[C@@H](c2ccc(O)cc2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,5.85,347.37000000000006,3.6751000000000014,4,3,2,81.0,-18.835655,-3.6791275
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,8.24,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
OC[C@H]1CCC[C@H](c2ccc(O)cc2)CC1,7.02,220.31199999999998,3.048400000000001,2,2,2,40.46,-9.82175,-2.9299378
OCC1CCCC(c2ccc(O)cc2)CC1,4.98,220.31199999999998,3.048400000000001,2,2,2,40.46,-9.6881485,-2.6854656
CCc1c(-c2ccc(OCCN3CCCCC3)cc2)oc(-c2ccc(O)cc2)c1-c1ccc(O)cc1,9.44,483.6080000000001,7.118900000000008,5,2,0,66.07000000000001,-15.267751,-5.2504034
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,8.33,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
Oc1ccc(C2CCc3cc(O)ccc3N2c2ccc(OCCN3CCCC3)cc2)cc1,9.05,430.54800000000034,5.398000000000006,5,2,1,56.17000000000001,-16.259954,-3.9902852
O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC(O)(c2ccc(Cl)cc2)CC1,7.1,486.0370000000004,4.783090000000004,4,2,0,78.33,-17.376186,-4.674343
O=C(O)CCCOc1ccc(/C(=C/CCc2ccccc2)c2ccc(O)cc2)cc1,6.63,402.49000000000007,5.700300000000006,3,2,0,66.76,-12.800896,-5.208612
COc1cccc(-n2nnnc2SCC(=O)Nc2ccc(C(C)=O)cc2)c1,4.76,383.4330000000001,2.6043000000000003,7,1,0,99.0,-12.534653,-5.0627556
O=C1c2ccccc2C(=O)N1CCCc1nc2ccccc2c(=O)n1CCCn1ccnc1,4.63,441.49100000000016,2.9121000000000015,5,0,0,90.09000000000002,-17.482449,-3.641275
Cc1noc(C)c1COC(=O)c1cc2c3ccccc3n(C)c2s1,4.64,340.40400000000005,4.354840000000003,5,0,0,57.260000000000005,-7.402425,-5.742499
COc1ccc(-c2nnc(-c3cc4c(ccc5ccccc54)oc3=O)o2)cc1,4.7,370.36400000000015,4.671800000000004,6,0,0,78.36,-8.713209,-6.646586
COc1cc(/C=c2\sc3nc(-c4ccncc4)nn3c2=O)ccc1OC(C)=O,4.5,394.4120000000002,1.6945999999999997,8,0,0,95.68,-12.228451,-5.5197678
CCOC(=O)C1CCCN(C(=O)c2cc3ncc(Br)cn3n2)C1,4.68,381.23,1.9071,5,0,1,76.8,-11.8904705,-3.4384599
Cc1cc2oc(=O)cc(COC(=O)c3[nH]nc4ccccc34)c2cc1C,4.87,348.35800000000006,3.6431400000000016,5,1,0,85.19,-10.35539,-5.5430884
COc1cc(NC(=O)c2cc3c(=O)n(C)c4ccccc4c3n2C)cc(OC)c1OC,4.89,421.4530000000002,3.308300000000002,5,1,0,83.72,-14.2204075,-5.653722
CCC(CC)(c1ccc(O)cc1)c1ccc(O)cc1,7.62,256.34499999999997,4.203900000000003,2,2,0,40.46,-10.810224,-4.3683257
Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)c1,8.4,463.5990000000004,5.929600000000006,6,2,2,62.160000000000004,-15.772631,-3.870916
Cc1cc(O)ccc1-c1c(Cl)c2cc(O)ccc2n1Cc1ccc(OCCN2CCCCC2)cc1,7.89,491.03100000000046,6.594320000000007,4,2,0,57.86000000000001,-15.771396,-4.8542624
COc1cc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)ccc1OCCN1CCCCCC1,7.24,500.63900000000046,6.339620000000007,5,2,0,67.09,-16.475351,-4.583882
O=S(=O)(Oc1cccc(C(F)(F)F)c1)C1CC2OC1C(c1ccc(/C=C/c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,7.29,622.6170000000002,6.851900000000008,7,3,3,113.29000000000002,-17.322268,-5.4915023
CCc1ccc2c(c1)C(c1ccc(OCCN3CCCCC3)cc1)Cc1cc(O)cc(C)c1-2,8.06,441.61500000000024,6.482720000000007,3,1,1,32.7,-10.9753685,-5.5372834
O=S(=O)(Oc1ccc(Cl)cc1)C1CC2OC1C(c1ccc(/C=C/c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,7.14,589.0650000000003,6.4865000000000075,7,3,3,113.29000000000002,-18.506205,-5.701457
CCCCC12CCC(=O)C(c3ccccc3)=C1c1ccc(O)cc1C2,7.39,332.4430000000001,5.398600000000005,2,1,1,37.3,-9.177249,-5.862741
CCC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2,6.34,256.34499999999997,3.8712000000000026,2,1,1,37.3,-9.188695,-3.8023167
C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OCCN3CCCCC3)cc2)[C@H]1c1ccc(O)cc1,9.1,477.5760000000003,6.1226000000000065,5,2,3,62.16,-14.960165,-4.3386483
COc1cc(O)c(Cl)c2cc(-c3ccc(O)cc3)oc12,6.94,290.70200000000006,4.173000000000001,4,2,0,62.83,-11.866283,-4.60771
CCC1Oc2c(ccc(O)c2C)-c2c(C)cc(O)c(C)c21,6.89,284355,4.533560000000004,3,2,1,49.69,-10.76016,-4.2393675
CSc1nnc2c(n1)OC(c1ccsc1)N(C(C)=O)c1ccccc1-2,4.65,370.4590000000002,3.7661000000000024,7,0,1,68.21000000000001,-10.14768,-3.9858367
C[C@]12CCc3c(sc4cc(O)ccc34)[C@@H]1CC[C@H]2O,7.64,274385,3.797700000000003,3,2,3,40.46,-10.635678,-4.4482665
CC(C)CN(C(=O)COC(=O)c1cc2c(s1)CCC2)C1CCS(=O)(=O)C1,5.53,399.5340000000002,2.0653,6,0,1,80.75,-10.145871,-3.6416054
COCCCNC(=O)c1ccc2c(=O)n(Cc3ccc4c(c3)OCO4)c(=S)[nH]c2c1,4.38,427.4820000000002,2.6023899999999998,6,2,0,94.58000000000001,-18.492956,-4.4438243
COc1ccc(OCCC(=O)OCC(=O)NCc2ccco2)cc1,4.48,333.34,1.9166999999999996,6,1,0,87.0,-9.634962,-3.937638
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCCN3CCCCC3)cc2)c2ccc(O)cc12,7.0,470.6130000000003,6.331020000000007,4,2,0,57.86,-16.312084,-4.492018
Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(N3CCCNCC3)cc2)cc1,8.44,434.56100000000026,4.864600000000005,6,3,2,64.96,-18.195957,-3.2683434
Oc1ccc(-c2ccc3c(Cl)c(O)ccc3n2)cc1,6.2,271703,3.966400000000001,3,2,0,53.35,-12.666427,-3.5988984
Oc1ccc2nc(-c3ccc(O)c(F)c3)cc(-c3ccccc3)c2c1,5.74,331.34600000000006,5.119100000000003,3,2,0,53.35000000000001,-12.417247,-4.828614
O=c1oc2cc(O)ccc2c(Cc2ccccc2)c1-c1ccc(Cl)cc1,6.92,362812,5.409800000000002,3,1,0,50.44,-10.189532,-5.93711
COc1ccccc1OS(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,6.8,621.7080000000004,5.623800000000006,8,3,3,148.45999999999998,-19.077223,-5.5609555
O=C(CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc5ccccc5c4)C2O3)cc1)NO,6.51,656.7570000000004,6.189200000000007,8,4,3,151.26,-20.900532,-5.7989535
Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCC(F)CC3)cc2)cc1,8.6,481.58900000000034,5.877600000000006,6,2,2,62.160000000000004,-15.831285,-3.9725251
Oc1ccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCCC3)c(Br)c2)cc1,8.3,558.5630000000004,7.405400000000006,6,2,2,52.93,-15.445856,-4.4155912
N#CCc1cc(O)cc2cc(-c3ccc(O)c(F)c3)oc12,5.98,283258,3.7161800000000005,4,2,0,77.39,-11.967326,-4.431325
CSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)ccc21,7.92,284336,3.525400000000001,4,2,0,57.53,-12.792038,-4.610781
O=C1C(c2ccc(O)cc2)=C(c2ccccc2)c2cc(O)ccc21,8.0,314.34000000000003,4.253200000000002,3,2,0,57.53,-13.251932,-5.2451105
